,Close,High,Open,Low
330,0.5293693138319671,0.5241979288938085,0.563920978382083,0.5525787453141926
331,0.5293693138319671,0.5241979288938085,0.563920978382083,0.5525787453141926
332,0.5293693138319671,0.5241979288938085,0.563920978382083,0.5525787453141926
333,0.5293693138319671,0.5241979288938085,0.563920978382083,0.5525787453141926
334,0.5293693138319671,0.5241979288938085,0.563920978382083,0.5525787453141926
335,0.5293693138319671,0.5241979288938085,0.563920978382083,0.5525787453141926
336,0.5293693138319671,0.5241979288938085,0.563920978382083,0.5525787453141926
337,0.5293693138319671,0.5241979288938085,0.563920978382083,0.5525787453141926
338,0.5293693138319671,0.5241979288938085,0.563920978382083,0.5525787453141926
339,0.5293693138319671,0.5241979288938085,0.563920978382083,0.5525787453141926
340,0.5293693138319671,0.5241979288938085,0.563920978382083,0.5525787453141926
341,0.5293693138319671,0.5241979288938085,0.563920978382083,0.5525787453141926
342,0.5293693138319671,0.5241979288938085,0.563920978382083,0.5525787453141926
343,0.5293693138319671,0.5241979288938085,0.563920978382083,0.5525787453141926
344,0.5293693138319671,0.5241979288938085,0.563920978382083,0.5525787453141926
345,0.5293693138319671,0.5241979288938085,0.563920978382083,0.5525787453141926
346,0.5293693138319671,0.5241979288938085,0.563920978382083,0.5525787453141926
347,0.5293693138319671,0.5241979288938085,0.563920978382083,0.5525787453141926
348,0.5293693138319671,0.5241979288938085,0.563920978382083,0.5525787453141926
349,0.5293693138319671,0.5241979288938085,0.563920978382083,0.5525787453141926
350,0.5293693138319671,0.5241979288938085,0.563920978382083,0.5525787453141926
351,0.5293693138319671,0.5241979288938085,0.563920978382083,0.5525787453141926
352,0.5293693138319671,0.5241979288938085,0.563920978382083,0.5525787453141926
353,0.5293693138319671,0.5241979288938085,0.563920978382083,0.5525787453141926
354,0.5293693138319671,0.5241979288938085,0.563920978382083,0.5525787453141926
355,0.5293693138319671,0.5241979288938085,0.563920978382083,0.5525787453141926
356,0.5293693138319671,0.5241979288938085,0.563920978382083,0.5525787453141926
357,0.5293693138319671,0.5241979288938085,0.563920978382083,0.5525787453141926
